tract_id,year,hd,median_rent,low_quart_rent,upper_quart_rent,nonwhite_nonasian_pct,white_alone,black_alone,asian_alone,hispanic,total_pop
7,2014,False,1694.9956422638522,1248.0118511342275,2000.9971553790374,12.717327782358899,3666.013400574526,408.85311991857,273.57735826676077,437.70961555536013,4513.6000751877045
7,2015,False,1829.9804855414282,1282.005057566243,2296.965923993943,14.718121066721134,3804.2578407884366,472.5258825808583,201.96460210930317,555.0901532699585,4697.624504769704
7,2016,False,1899.9799718733948,1394.9995065747007,2313.971542355929,12.355731361661634,3996.2473031629556,403.8912337049513,230.8028724090252,804.7759311706757,4822.962460916624
7,2017,False,1943.9789297739528,1427.9991506825909,2366.9770859469536,12.484850746747851,4064.887674177182,383.9950248670381,286.5223781713167,771.9508150000615,4972.17920494696
7,2018,False,2038.972411568997,1524.9933660731924,2481.973438174045,12.799341700184293,4021.137542513284,443.6828634064959,289.5029782662586,736.1491141122689,4943.3577736977395
7,2019,False,1853.9936365400997,1226.0358582374984,2386.970361672548,13.49183720290648,3941.537540279109,383.0165013578924,332.299367047713,670.5058858739003,4940.385703660341
7,2020,False,1720.1321962161455,1159.2162913121283,2266.06343825371,13.982380766906916,3986.3925330615602,411.1774855859112,267.2618419365026,600.3935547641013,4945.096612673486
7,2021,False,1757.0,1154.0,2239.0,16.488907849829353,3750.0,407.0,165.0,441.0,4688.0
7,2022,False,1834.0,1429.0,2247.0,15.281442392260335,3795.0,397.0,58.0,392.0,4548.0
7,2023,False,1641.0,1324.0,2078.0,12.571559422944814,3656.0,285.0,162.0,343.0,4367.0
8,2000,False,764.7214081950879,652.7189746258009,759.3839707471052,17.681884343643233,2473.958417699254,235.33039708404613,164.78396616640748,340.2713126950548,3205.5427445415444
8,2009,False,1213.421406811045,932.6821250265057,1523.0374929224781,22.676469886590365,1987.8834272434342,337.97493314036274,210.7407490002479,281.23022234923064,2843.4089507023054
8,2010,False,1292.7158536198551,993.2267576904271,1641.3494205448665,11.800934889725532,2322.3793844771285,207.24536963964056,306.1959771166876,368.8173969327472,2980.275764042774
8,2011,False,1378.688485430961,1059.9260525851278,1764.0849566488178,9.162915864490005,2765.320492105049,77.65313119258644,307.9934241106348,471.88163530162274,3383.325153448277
8,2012,False,1409.4734573628812,1143.8145411248697,1748.0207075723301,12.081114403467396,2633.929773297823,148.01262978062732,126.36778560413222,395.6385904202689,3139.595708218141
8,2013,False,1469.696428586114,1236.9793486598858,1796.0105239044374,13.333631566850084,2768.809241690173,166.3232869848438,123.94133795492392,463.5396051370213,3337.8006162522197
8,2014,False,1463.5267644415994,1267.650230350635,1798.945336927051,12.682740017175224,2785.9025686002888,184.96503447504836,217.03320322423863,364.0813238134311,3439.1090288623373
8,2015,False,1487.3373639059414,1268.9843938431814,1887.5785840801889,9.496812987048665,2821.470723029432,178.7409463858729,229.5899331254275,242.5131803239875,3371.2190220640978
8,2016,False,1458.6981045751886,1279.6961675618904,1820.9904796951798,15.978222009728524,2618.2352326908604,286.6604173991965,248.64576158359912,352.14938492472857,3412.0689455136303
8,2017,False,1500.0812158904453,1293.964320420313,1837.717086862576,13.387358070463344,2602.0931198792773,193.92187714104,323.0087812619191,368.5522813565781,3377.2228117933414
8,2018,False,1616.3343591568719,1357.1615778591047,1862.7305937607111,14.395243009004156,2608.295516404537,223.7362933963617,316.43907211694966,387.6250255020151,3416.556148660195
8,2019,False,1684.8481369095696,1441.2714788423875,1910.7722723072336,16.140659838128176,2288.2084136627045,247.04949326318714,254.9425756715379,389.94223516166915,3032.6389218246345
8,2020,False,1707.688534901943,1515.5872399861692,1898.7718776627444,21.337731788551448,2181.9415445123595,331.76811832236126,132.79200815387594,302.09938929714554,2942.6224355037702
8,2021,False,1754.0,1591.0,1917.0,20.17452006980803,2178.0,328.0,109.0,240.0,2865.0
8,2022,False,1776.0,1612.0,1940.0,26.360835330366314,1968.0,525.0,183.0,232.0,2921.0
8,2023,False,1788.0,1563.0,2038.0,35.597406606977465,1813.0,741.0,273.0,310.0,3239.0
9,2000,False,768.6312341541052,672.9281795024872,758.3811001330614,10.33183919374719,1404.3615468796343,59.27346243010834,108.80785476672463,146.09798566438258,1687.5213989454787
9,2009,False,1213.7321680104399,1017.7885901880168,1466.5068036268624,11.358528590905875,1363.904336504696,100.79973905263222,94.94860684861465,107.59041979125031,1645.7905314099291
9,2010,False,1275.204644633106,1061.88250948289,1503.59501364423,11.24152705151162,1417.2499866264936,92.4813632578675,96.86744546728535,136.15216813074468,1705.8849502430128
9,2011,False,1362.1646772350462,1118.7848806761021,1736.4497572654068,12.896778837634955,1243.6005078598896,89.26772219803493,212.9437635693655,102.66052897751774,1672.2048300764664
9,2012,False,1411.077537185953,1183.6625740910706,1778.9352098632362,15.649536150856761,1273.0511097050485,83.00315776140857,140.0973127516354,116.18638563204124,1675.3297586887395
9,2013,False,1546.1397192733962,1224.636072105315,1896.9471389059336,7.771565854250238,1472.365581262664,45.16982417824533,211.69349085550326,86.81966822161,1825.9651567507124
9,2014,False,1621.4545169588375,1298.5547910231269,1942.5321379904062,9.318291388897117,1621.2861360755087,68.15255851743883,142.4894287686023,105.3860801082633,1945.0180106422895
9,2015,False,1606.3940001759404,1257.943967844242,1921.8350181055375,14.818288159364343,1497.0509481444278,132.5284031693484,162.46317913242302,83.94614155996564,1948.2047160329373
9,2016,False,1620.9800818174772,1244.3779607870415,2004.0648242421814,14.64959019023231,1596.4518635972597,129.65642084635547,91.76055931365441,70.53604271780068,1977.978110091876
9,2017,False,1655.3307057312322,1329.3754694972918,2068.7264568190926,15.501260405948099,1629.5016090235365,175.83158623162697,141.03369597897333,85.3493228479297,2095.3393074364185
9,2018,False,1716.7174705389796,1414.2762052375103,2151.90462142474,16.0754607769798,1672.3727218409638,205.26577520247184,157.73209355352486,124.7235084158479,2180.6551842139843
9,2019,False,1728.2574490645163,1431.5536863952677,2158.039882844121,15.779862887769706,1561.4659892050834,216.77605519469793,247.7746486053951,136.54008333849248,2148.228083978913
9,2020,False,1801.0,1402.0,2423.0,24.30493273542601,2468.5374639630318,511.9040832519531,62.98819774389267,285.9464215040207,3344.3733564019203
9,2021,False,1779.0,1428.0,2363.0,20.50314465408805,2367.0,321.0,161.0,333.0,3180.0
9,2022,False,1952.0,1660.0,2651.0,22.498321020819343,2120.0,276.0,188.0,375.0,2978.0
9,2023,False,2317.0,1748.0,2960.0,23.444283646888568,1919.0,194.0,197.0,371.0,2764.0
